ICCID,IMSI,SIM_State
89882390000203208882,901288910014167,Active.Live
89882390000203208890,901288910014168,Active.Live
89882390000203208908,901288910014169,Active.Live
89882390000203208916,901288910014170,Active.Live
89882390000203208924,901288910014171,Active.Live
89882390000203208932,901288910014172,Inactive
89882390000203208940,901288910014173,Active.Live
89882390000203208957,901288910014174,Active.Live
89882390000203208965,901288910014175,Active.Live
89882390000203208973,901288910014176,Active.Live
89882390000203208981,901288910014177,Active.Live
89882390000203208999,901288910014178,Active.Live
89882390000203209005,901288910014179,Active.Live
89882390000203209013,901288910014180,Active.Live
89882390000203209021,901288910014181,Inactive
89882390000203209039,901288910014182,Active.Live
89882390000203209047,901288910014183,Inactive
89882390000203209054,901288910014184,Active.Live
89882390000203209062,901288910014185,Active.Live
89882390000203209070,901288910014186,Inactive
89882390000203209088,901288910014187,Inactive
89882390000203209096,901288910014188,Inactive
89882390000203209104,901288910014189,Inactive
89882390000203209112,901288910014190,Inactive
89882390000203209120,901288910014191,Inactive
89882390000203209138,901288910014192,Inactive
89882390000203209146,901288910014193,Inactive
89882390000203209153,901288910014194,Inactive
89882390000203209161,901288910014195,Inactive
89882390000203209179,901288910014196,Inactive
89882390000203209187,901288910014197,Inactive
89882390000203209195,901288910014198,Inactive
89882390000203209203,901288910014199,Inactive
89882390000203209211,901288910014200,Inactive
89882390000203209229,901288910014201,Inactive
89882390000203209237,901288910014202,Inactive
89882390000203209245,901288910014203,Inactive
89882390000203209252,901288910014204,Inactive
89882390000203209260,901288910014205,Inactive
89882390000203209278,901288910014206,Inactive
89882390000203209286,901288910014207,Inactive
89882390000203209294,901288910014208,Inactive
89882390000203209302,901288910014209,Inactive
89882390000203209310,901288910014210,Inactive
89882390000203209328,901288910014211,Inactive
89882390000203209336,901288910014212,Inactive
89882390000203209344,901288910014213,Inactive
89882390000203209351,901288910014214,Inactive
89882390000203209369,901288910014215,Inactive
89882390000203209377,901288910014216,Inactive
89882390000203209385,901288910014217,Inactive
89882390000203209393,901288910014218,Inactive
89882390000203209401,901288910014219,Inactive
89882390000203209419,901288910014220,Inactive
89882390000203209427,901288910014221,Inactive
89882390000203209435,901288910014222,Inactive
89882390000203209443,901288910014223,Inactive
89882390000203209450,901288910014224,Inactive
89882390000203209468,901288910014225,Inactive
89882390000203209476,901288910014226,Inactive
89882390000203209484,901288910014227,Inactive
89882390000203209492,901288910014228,Inactive
89882390000203209500,901288910014229,Inactive
89882390000203209518,901288910014230,Inactive
89882390000203209526,901288910014231,Inactive
89882390000203209534,901288910014232,Inactive
89882390000203209542,901288910014233,Inactive
89882390000203209559,901288910014234,Inactive
89882390000203209567,901288910014235,Inactive
89882390000203209575,901288910014236,Inactive
89882390000203209583,901288910014237,Inactive
89882390000203209591,901288910014238,Inactive
89882390000203209609,901288910014239,Inactive
89882390000203209617,901288910014240,Inactive
89882390000203209625,901288910014241,Inactive
89882390000203209633,901288910014242,Inactive
89882390000203209641,901288910014243,Inactive
89882390000203209658,901288910014244,Inactive
89882390000203209666,901288910014245,Inactive
89882390000203209674,901288910014246,Inactive
89882390000203209682,901288910014247,Inactive
89882390000203209690,901288910014248,Inactive
89882390000203209708,901288910014249,Inactive
89882390000203209716,901288910014250,Inactive
89882390000203209724,901288910014251,Inactive
89882390000203209732,901288910014252,Inactive
89882390000203209740,901288910014253,Inactive
89882390000203209757,901288910014254,Inactive
89882390000203209765,901288910014255,Inactive
89882390000203209773,901288910014256,Inactive
89882390000203209781,901288910014257,Inactive
89882390000203209799,901288910014258,Inactive
89882390000203209807,901288910014259,Inactive
89882390000203209815,901288910014260,Inactive
89882390000203209823,901288910014261,Inactive
89882390000203209831,901288910014262,Inactive
89882390000203209849,901288910014263,Inactive
89882390000203209856,901288910014264,Inactive
89882390000203209864,901288910014265,Inactive
89882390000203209872,901288910014266,Inactive
89882390000203209880,901288910014267,Inactive
89882390000203209898,901288910014268,Inactive
89882390000203209906,901288910014269,Inactive
89882390000203209914,901288910014270,Inactive
89882390000203209922,901288910014271,Inactive
89882390000203209930,901288910014272,Inactive
89882390000203209948,901288910014273,Inactive
89882390000203209955,901288910014274,Inactive
89882390000203209963,901288910014275,Inactive
89882390000203209971,901288910014276,Inactive
89882390000203209989,901288910014277,Inactive
89882390000203209997,901288910014278,Inactive
89882390000203210003,901288910014279,Inactive
89882390000203210011,901288910014280,Inactive
89882390000203210029,901288910014281,Inactive
89882390000203210037,901288910014282,Inactive
89882390000203210045,901288910014283,Inactive
89882390000203210052,901288910014284,Inactive
89882390000203210060,901288910014285,Inactive
89882390000203210078,901288910014286,Inactive
89882390000203210086,901288910014287,Inactive
89882390000203210094,901288910014288,Inactive
89882390000203210102,901288910014289,Inactive
89882390000203210110,901288910014290,Inactive
89882390000203210128,901288910014291,Inactive
89882390000203210136,901288910014292,Inactive
89882390000203210144,901288910014293,Inactive
89882390000203210151,901288910014294,Inactive
89882390000203210169,901288910014295,Inactive
89882390000203210177,901288910014296,Inactive
89882390000203210185,901288910014297,Inactive
89882390000203210193,901288910014298,Inactive
89882390000203210201,901288910014299,Inactive
89882390000203210219,901288910014300,Inactive
89882390000203210227,901288910014301,Inactive
89882390000203210235,901288910014302,Inactive
89882390000203210243,901288910014303,Inactive
89882390000203210250,901288910014304,Inactive
89882390000203210268,901288910014305,Inactive
89882390000203210276,901288910014306,Inactive
89882390000203210284,901288910014307,Inactive
89882390000203210292,901288910014308,Inactive
89882390000203210300,901288910014309,Inactive
89882390000203210318,901288910014310,Inactive
89882390000203210326,901288910014311,Inactive
89882390000203210334,901288910014312,Inactive
89882390000203210342,901288910014313,Inactive
89882390000203210359,901288910014314,Inactive
89882390000203210367,901288910014315,Inactive
89882390000203210375,901288910014316,Inactive
89882390000203210383,901288910014317,Inactive
89882390000203210391,901288910014318,Inactive
89882390000203210409,901288910014319,Inactive
89882390000203210417,901288910014320,Inactive
89882390000203210425,901288910014321,Inactive
89882390000203210433,901288910014322,Inactive
89882390000203210441,901288910014323,Inactive
89882390000203210458,901288910014324,Inactive
89882390000203210466,901288910014325,Inactive
89882390000203210474,901288910014326,Inactive
89882390000203210482,901288910014327,Inactive
89882390000203210490,901288910014328,Inactive
89882390000203210508,901288910014329,Inactive
89882390000203210516,901288910014330,Inactive
89882390000203210524,901288910014331,Inactive
89882390000203210532,901288910014332,Inactive
89882390000203210540,901288910014333,Inactive
89882390000203210557,901288910014334,Inactive
89882390000203210565,901288910014335,Inactive
89882390000203210573,901288910014336,Inactive
89882390000203210581,901288910014337,Inactive
89882390000203210599,901288910014338,Inactive
89882390000203210607,901288910014339,Inactive
89882390000203210615,901288910014340,Inactive
89882390000203210623,901288910014341,Inactive
89882390000203210631,901288910014342,Inactive
89882390000203210649,901288910014343,Inactive
89882390000203210656,901288910014344,Inactive
89882390000203210664,901288910014345,Inactive
89882390000203210672,901288910014346,Inactive
89882390000203210680,901288910014347,Inactive
89882390000203210698,901288910014348,Inactive
89882390000203210706,901288910014349,Inactive
89882390000203210714,901288910014350,Inactive
89882390000203210722,901288910014351,Inactive
89882390000203210730,901288910014352,Inactive
89882390000203210748,901288910014353,Inactive
89882390000203210755,901288910014354,Inactive
89882390000203210763,901288910014355,Inactive
89882390000203210771,901288910014356,Inactive
89882390000203210789,901288910014357,Inactive
89882390000203210797,901288910014358,Inactive
89882390000203210805,901288910014359,Inactive
89882390000203210813,901288910014360,Inactive
89882390000203210821,901288910014361,Inactive
89882390000203210839,901288910014362,Inactive
89882390000203210847,901288910014363,Inactive
89882390000203210854,901288910014364,Inactive
89882390000203210862,901288910014365,Inactive
89882390000203210870,901288910014366,Inactive
89882390000203210888,901288910014367,Inactive
89882390000203210896,901288910014368,Inactive
89882390000203210904,901288910014369,Inactive
89882390000203210912,901288910014370,Inactive
89882390000203210920,901288910014371,Inactive
89882390000203210938,901288910014372,Inactive
89882390000203210946,901288910014373,Inactive
89882390000203210953,901288910014374,Inactive
89882390000203210961,901288910014375,Inactive
89882390000203210979,901288910014376,Inactive
89882390000203210987,901288910014377,Inactive
89882390000203210995,901288910014378,Inactive
89882390000203211001,901288910014379,Inactive
89882390000203211019,901288910014380,Inactive
89882390000203211027,901288910014381,Inactive
89882390000203211035,901288910014382,Inactive
89882390000203211043,901288910014383,Inactive
89882390000203211050,901288910014384,Inactive
89882390000203211068,901288910014385,Inactive
89882390000203211076,901288910014386,Inactive
89882390000203211084,901288910014387,Inactive
89882390000203211092,901288910014388,Inactive
89882390000203211100,901288910014389,Inactive
89882390000203211118,901288910014390,Inactive
89882390000203211126,901288910014391,Inactive
89882390000203211134,901288910014392,Inactive
89882390000203211142,901288910014393,Inactive
89882390000203211159,901288910014394,Inactive
89882390000203211167,901288910014395,Inactive
89882390000203211175,901288910014396,Inactive
89882390000203211183,901288910014397,Inactive
89882390000203211191,901288910014398,Inactive
89882390000203211209,901288910014399,Inactive
89882390000203211217,901288910014400,Inactive
89882390000203211225,901288910014401,Inactive
89882390000203211233,901288910014402,Inactive
89882390000203211241,901288910014403,Inactive
89882390000203211258,901288910014404,Inactive
